GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""37053"""	Currituck, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	4234	4167	4243	5064	4444	5367	3038	2520	1885	2046	2009	2257	2183	2870	2865	2999	3047	4421	3989
" ""37055"""	Dare, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	25179	24618	24351	30558	34930	36755	34349	31340	23108	18568	18155	21273	25108	28845	31211	30372	31482	30532	29528
" ""37057"""	Davidson, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	609600	592547	575002	585665	593152	581838	534316	484545	407832	425135	439152	448374	472412	505638	548908	576386	608494	613522	626997
" ""37059"""	Davie, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	136019	135089	120238	125673	109180	108894	94849	81307	69740	69505	70986	65918	76630	102178	136798	160042	186080	191594	208929
" ""37061"""	Duplin, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	191025	197990	197877	208673	198805	202247	232701	230391	219945	233740	252558	262073	242700	268719	264639	270895	263228	282597	300920
" ""37063"""	Durham, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	3977960	3376737	3343693	3541748	3537217	3878737	4378583	4316453	4111373	4093381	3372099	3431594	3749105	3771889	3507027	3253011	3226489	3327259	3469355
" ""37065"""	Edgecombe, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	200264	177102	169938	193162	195067	187871	194958	186470	169618	166827	156066	155865	158953	144567	155606	164189	168606	164208	164789
" ""37067"""	Forsyth, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	1719388	1624725	1777210	1788346	1790004	1772456	1756898	1754670	1575692	1461016	1438439	1216608	1194670	1313556	1366030	1336902	1420671	1296032	1332426
" ""37069"""	Franklin, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	108944	109538	116638	128100	150119	168267	183749	155206	140160	140243	131419	132927	138551	155120	174316	189852	200328	209953	225182
" ""37071"""	Gaston, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	903225	879191	814777	847728	859080	855800	832516	774643	584733	608870	644363	689322	809961	878774	959708	890891	939963	1077268	1087224
" ""37073"""	Gates, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	6299	6679	6752	7113	7633	7812	(D)	6789	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37075"""	Graham, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	(D)	(D)	19876	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	5138	1750	1807	2250	3016
" ""37077"""	Granville, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	286353	303813	306340	290656	295735	317567	333401	333750	300083	292776	294709	312840	303351	318696	337321	366419	392145	349670	340699
" ""37079"""	Greene, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	19611	18424	16241	14061	12362	13001	14136	15175	13622	14470	8702	10045	9953	10010	12075	11620	12639	14216	15177
" ""37081"""	Guilford, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	2372423	2297820	2310553	2307911	2336545	2326107	2421929	2363577	2133417	2190349	2234996	2293035	2383989	2538308	2683856	2738365	2883423	2851809	2756558
" ""37083"""	Halifax, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	125668	119025	115468	112684	112165	112771	114400	117678	112259	112148	106926	113259	115022	124721	124029	126254	124388	133212	137764
" ""37085"""	Harnett, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	107127	93960	98284	119176	123554	127228	113929	95179	64092	59562	56839	59635	66690	78263	84317	102189	112315	108059	109045
" ""37087"""	Haywood, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	110436	112748	117420	119823	121161	127420	142944	129298	120550	133243	140818	148329	148236	156499	159189	160961	168423	182347	197623
" ""37089"""	Henderson, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	358621	373407	341501	360076	363322	372076	354788	356938	304637	316840	332350	335156	337686	355259	341445	359182	377669	405684	380218
" ""37091"""	Hertford, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	61683	63660	69630	73157	73827	79594	81419	81331	73793	76181	79036	82068	81039	84898	81469	78951	82837	90438	95197
" ""37093"""	Hoke, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	81182	85121	85671	83801	84045	78057	78053	86374	89189	93017	78158	89484	111626	91390	84903	97344	99389	99035	101297
" ""37095"""	Hyde, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	2294	2205	2339	2483	3093	2978	2212	3106	761	1648	2906	2856	2777	3763	4510	3674	3089	10390	10887
" ""37097"""	Iredell, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	603849	601227	603989	623773	615581	621509	641833	617873	521210	538782	555407	604763	665443	722704	755615	779986	779372	784158	824975
" ""37099"""	Jackson, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	21545	20981	19712	23612	24087	22180	21696	22140	19184	13935	20463	22068	23707	25246	16669	16986	17484	19162	21179
" ""37101"""	Johnston, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	389106	397729	403595	419986	440459	443195	509549	406034	411436	451144	527217	424044	476612	490211	521956	556897	562076	613044	645229
" ""37103"""	Jones, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	3382	2424	2507	2274	2550	2037	1622	1910	1418	1622	1547	1285	1308	1143	1593	1998	1879	1763	1482
" ""37105"""	Lee, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	458980	463925	494239	546096	577203	588792	585643	561510	502770	529595	450551	459896	461529	472077	472212	487129	527085	563643	524690
" ""37107"""	Lenoir, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	220987	209175	212173	232243	232181	201965	201784	188440	171546	176200	241465	275250	312938	347389	362720	368978	414459	438715	463733
" ""37109"""	Lincoln, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	239468	235253	242427	262765	279166	291631	305787	282517	224465	242891	236850	248618	248218	259734	274775	294659	316338	325332	336882
" ""37111"""	McDowell, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	309435	301384	299768	301042	296510	289638	289313	280426	235012	253989	254194	258506	272825	320001	349628	345604	374783	382489	378804
" ""37113"""	Macon, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	38962	40364	40512	42206	41634	45390	43239	44361	34040	36649	36416	35534	34301	35802	33043	23082	21113	25672	24244
" ""37115"""	Madison, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	(D)	28251	29851	32119	23478	20620	20142	21223	19721	20523	19530	19765	20603	20281	19365	19438	19754	21055	24865
" ""37117"""	Martin, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	149571	161972	150238	138989	140426	139617	124307	123117	101959	95432	94556	95841	99751	103496	97548	96639	95856	94264	83347
" ""37119"""	Mecklenburg, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	2697502	2664410	2591449	2542629	2472493	2586184	2666300	2593131	2389923	2434616	2694466	2856420	2844952	2768462	2887891	2957866	3107429	3239586	3271817
" ""37121"""	Mitchell, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	43467	37680	38306	35180	36352	26142	16486	15226	11812	(D)	(D)	11540	10975	12717	12508	(D)	(D)	10147	(D)
" ""37123"""	Montgomery, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	163397	163161	154527	172921	176397	164702	145687	134455	108882	117427	116876	124747	134941	147152	156443	156102	166579	172858	177341
" ""37125"""	Moore, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	130681	118426	92895	92132	99218	101835	105811	91309	80175	91005	104769	107163	89394	91811	95830	96220	93190	95536	100129
" ""37127"""	Nash, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	405048	389823	404602	402710	401949	443277	447497	477464	443212	447012	453429	484377	492257	532119	578017	525929	509202	559417	576680
" ""37129"""	New Hanover, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	519101	431055	387535	389996	445128	481981	547956	599605	565098	539766	534643	540495	534251	530682	544621	555775	515883	506312	516772
" ""37131"""	Northampton, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	32298	27806	22814	25082	24571	25996	23286	22661	21500	22200	20437	24503	24413	25317	25636	26095	26958	36303	27975
" ""37133"""	Onslow, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	48037	39209	34026	39560	40424	37212	39628	42457	37781	37768	43101	35538	47458	49775	49837	51200	52504	51254	52079
" ""37135"""	Orange, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	108399	115580	89795	85758	87430	92198	92362	94333	80793	78629	84364	87222	96129	102704	107931	116496	124671	123434	121267
" ""37137"""	Pamlico, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	3530	4000	3809	4276	5200	5570	5659	4838	4367	4781	6143	6612	6355	6731	6700	7247	6996	8066	9424
" ""37139"""	Pasquotank, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	27710	28086	29841	29310	32823	33784	37942	38839	35459	34298	36438	41144	39223	39476	37501	35688	37846	38503	39098
" ""37141"""	Pender, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	33952	31470	31017	33811	32455	36089	39447	44045	42650	42141	40321	40227	39419	37781	38616	40266	40183	43627	44722
" ""37143"""	Perquimans, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	2527	2671	2879	3405	2841	1962	2067	1759	1551	(D)	1627	1970	2124	2111	2066	2215	2046	1901	1813
" ""37145"""	Person, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	137638	156318	148720	136632	126344	109624	111066	104271	77999	76058	76635	82432	87099	91755	102913	103051	113984	111975	107157
" ""37147"""	Pitt, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	376479	404682	397559	392324	381092	392202	435832	438345	394981	413291	423446	494032	439122	478989	464419	488421	517452	519617	567611
" ""37149"""	Polk, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	22259	22292	22741	23776	23825	23872	22899	18206	12888	11780	11110	13790	14694	14102	12558	12688	12805	13537	14323
" ""37151"""	Randolph, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	627465	656703	689736	746681	748052	762402	781366	748810	652782	664043	681879	758276	765964	785455	792843	789280	799439	816098	841239
" ""37153"""	Richmond, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	143687	143148	151294	145037	145500	142583	137935	135455	127805	118124	114787	121655	119586	129676	136713	142460	148111	154830	163572
" ""37155"""	Robeson, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	270980	259751	253641	270838	274597	301104	304263	299484	273457	256425	249794	266646	284478	306148	304021	316792	329406	344912	399551
" ""37157"""	Rockingham, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	467119	473367	459059	443823	427821	406367	419164	413394	364068	387343	348700	355648	353643	365744	363288	356180	322355	305622	307953
" ""37159"""	Rowan, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	539998	558251	541641	577572	636022	648116	547411	513815	484484	438734	494139	531925	431393	460435	537343	489280	512932	545690	529355
" ""37161"""	Rutherford, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	284976	260779	254699	221087	201615	179879	189680	181131	122202	129430	134633	140734	144954	153972	151589	152802	160790	170756	174645
" ""37163"""	Sampson, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	136546	137747	138080	143117	138750	155436	178230	158186	144441	149494	143973	152338	160005	160793	175095	174252	173175	181067	191029
" ""37165"""	Scotland, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	275238	244859	234248	223012	207944	194364	159913	143947	113837	116234	115657	110257	114519	129907	133360	128559	135782	140569	145094
" ""37167"""	Stanly, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	226845	209428	195307	195216	217452	206942	202580	193896	149930	147531	154435	161269	161408	173052	181551	190726	192074	202506	209178
" ""37169"""	Stokes, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	43562	40797	40800	40044	39722	41215	37764	39177	38199	38800	39112	38802	39856	45946	47618	47929	45555	45256	46073
" ""37171"""	Surry, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	332408	303035	297512	295882	280088	295948	271014	237494	173421	161502	159149	166553	159216	179839	182101	181394	197950	214063	220182
" ""37173"""	Swain, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	8050	9900	10844	12978	16622	18173	14615	13340	11854	13701	16282	20077	20522	24580	(D)	24287	24148	(D)	(D)
" ""37175"""	Transylvania, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	124254	96327	39266	21767	20601	21629	23053	17887	20600	18912	16911	22254	19031	28862	32353	40466	41443	40465	43894
" ""37177"""	Tyrrell, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	2576	(D)	(D)	2766	1586	553	691	732	(D)	(D)	(D)	3070	3116	3636	3954	4268	4662	4404	3863
" ""37179"""	Union, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	536593	535926	521298	527033	582372	633663	656733	648553	562361	560446	579476	626761	645827	711382	766846	760710	826221	869222	902622
" ""37181"""	Vance, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	148004	136414	124078	102127	93868	87944	88545	88759	82121	89647	98649	91771	88451	86253	87075	91227	97070	103559	103160
" ""37183"""	Wake, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	1609063	1532329	1451235	1438640	1588153	1646397	1766045	1858859	1689516	1675344	2399081	2407952	2550292	2533446	2980675	3025378	3083943	3295044	3544836
" ""37185"""	Warren, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	19380	19849	22906	26645	17522	17513	17323	27314	23944	21535	16422	17999	16306	19459	19939	19450	17087	16091	17266
" ""37187"""	Washington, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	8207	7505	6512	7411	7416	6886	7333	8199	18794	20130	21862	19588	21670	22034	22116	21481	21321	21909	21887
" ""37189"""	Watauga, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	39149	32905	33669	31715	33462	34622	35049	29423	26173	26701	26623	26017	21472	23803	22683	21588	23190	24437	25784
" ""37191"""	Wayne, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	261652	272286	277338	297278	302019	304074	298719	287940	268264	261718	272188	295497	307867	335508	336732	327367	317155	319059	331983
" ""37193"""	Wilkes, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	225662	203864	193594	192629	187123	188451	183782	149997	141343	141948	147334	171342	185207	209128	211765	215321	236080	231776	234158
" ""37195"""	Wilson, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	442271	454853	484924	480557	517107	478555	524012	530886	511245	548572	559141	608532	544142	554289	534770	532850	523012	561684	589742
" ""37197"""	Yadkin, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	100202	99075	82013	83090	96389	97187	94079	92976	75833	90461	94364	99276	106232	119844	126829	136979	140643	144277	145384
" ""37199"""	Yancey, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	33055	31731	30855	27759	23505	23245	19818	15209	13991	10071	16570	15999	15468	18597	18425	18909	18408	73619	79236
